Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;Knee_x;Knee_x_vel;Knee_x_omega;Knee_x_ao;Ankle_x;Ankle_x_vel;Ankle_x_omega;Ankle_x_ao;target_cos;target_sin
17:11:19.242467;-0.0124852766588835;0.0;0.0644250712062763;2.551240658447245;-0.090931814725499;10.256789356486678;0;0;0;-5.316579560782685;0;0;0;1.0;0.0
17:11:19.253094;-0.0124852766588835;0.0;0.0627703803627922;2.551580481829678;-0.0901602091262613;10.256789356486678;0;0;0;-5.316579560782685;0;0;0;1.0;0.0
17:11:19.266891;-0.0124852766588835;0.0;0.0627703803627922;2.551580481829678;-0.0901602091262613;10.256789356486678;0;0;0;-5.258156925261318;0;0;0;1.0;0.0
17:11:19.277099;-0.012761393198151;-0.016544469377298;0.0611073776702888;2.551782631101009;-0.0996445095012566;10.198771665076803;0;0;0;-5.200139233851445;0;0;0;1.0;0.0
17:11:19.288088;-0.012761393198151;-0.016544469377298;0.0611073776702888;2.551782631101009;-0.0996445095012566;10.198771665076803;0;0;0;-5.200139233851445;0;0;0;1.0;0.0
17:11:19.298744;-0.012761393198151;0.0;0.0594898490816703;2.551982148717133;-0.0967272264219634;10.198771665076803;0;0;0;-5.200139233851445;0;0;0;1.0;0.0
17:11:19.309105;-0.012761393198151;0.0;0.0594898490816703;2.551982148717133;-0.0967272264219634;10.198771665076803;0;0;0;-5.200139233851445;0;0;0;1.0;0.0
17:11:19.325056;-0.0137459287685718;-0.0426667007482421;0.0565008633685496;2.551825322692157;-0.1295333178342935;10.198771665076803;0;0;0;-5.141710384676856;0;0;0;1.0;0.0
17:11:19.335541;-0.0147310058862283;-0.0565853932952022;0.053783225528243;2.5514260588231714;-0.1561081901826175;10.139735256146563;0;0;0;-5.141710384676856;0;0;0;1.0;0.0
17:11:19.345661;-0.0137006261718424;0.0644460516618705;0.0521379437317549;2.5514500478810938;-0.1029056707681725;10.139735256146563;0;0;0;-5.138726111369124;0;0;0;1.0;0.0
17:11:19.356524;-0.0137006261718424;0.0644460516618705;0.0521379437317549;2.5514500478810938;-0.1029056707681725;10.139735256146563;0;0;0;-5.138726111369124;0;0;0;1.0;0.0
17:11:19.366639;-0.0137006261718424;0.0;0.0505069541704461;2.551492325701606;-0.097572059084755;10.139735256146563;0;0;0;-5.080350552919271;0;0;0;1.0;0.0
17:11:19.377443;-0.0137006261718424;0.0;0.0505069541704461;2.551492325701606;-0.097572059084755;10.139735256146563;0;0;0;-5.080350552919271;0;0;0;1.0;0.0
