Time;Hip_x;Hip_vel;Hip_omega;Hip_AO;target_cos;target_sin;target_omega;filter_hip_x
17:23:49.994210;0.0259180135999437;-0.1204253962317838;4.412126541137695;3.0350555635828407;1.0;0.0;0.0;0.04293377435707236
17:23:50.004707;0.0259180135999437;-0.1204253962317838;4.412126541137695;3.0350555635828407;1.0;0.0;0.0;0.04453271887976685
17:23:50.014802;0.0259180135999437;-0.1204253962317838;4.412126541137695;3.0350555635828407;1.0;0.0;0.0;0.04609209964790984
17:23:50.025143;0.0259180135999437;-0.1204253962317838;4.412126541137695;3.0350555635828407;1.0;0.0;0.0;0.04761178693037494
17:23:50.036089;0.0259180135999437;0.0;4.5219550132751465;2.9892620802862204;1.0;0.0;0.0;0.04909072314793734
17:23:50.046994;0.0259180135999437;0.0;4.5219550132751465;2.9892620802862204;1.0;0.0;0.0;0.05052713706897694
17:23:50.057122;0.0259180135999437;0.0;4.5219550132751465;2.9892620802862204;1.0;0.0;0.0;0.05191872356144318
17:23:50.072120;0.0269260714628916;0.1008057862947907;4.614864826202393;2.943589043811766;1.0;0.0;0.0;0.05326283798572416
17:23:50.082856;0.0269260714628916;0.1008057862947907;4.614864826202393;2.943589043811766;1.0;0.0;0.0;0.054556775759039486
17:23:50.092957;0.0269260714628916;0.1008057862947907;4.614864826202393;2.943589043811766;1.0;0.0;0.0;0.055798045232808666
17:23:50.104246;0.0269260714628916;0.1008057862947907;4.614864826202393;2.943589043811766;1.0;0.0;0.0;0.05698444530430678
17:23:50.115004;0.0269260714628916;0.0;4.178990840911865;2.894452012288252;1.0;0.0;0.0;0.05811396856295935
17:23:50.125098;0.0269260714628916;0.0;4.178990840911865;2.894452012288252;1.0;0.0;0.0;0.05918468569595396
17:23:50.135318;0.0269260714628916;0.0;4.178990840911865;2.894452012288252;1.0;0.0;0.0;0.0601946719458538
17:23:50.145757;0.0269260714628916;0.0;4.178990840911865;2.894452012288252;1.0;0.0;0.0;0.061141969964665185
17:23:50.155878;0.0269316943802436;0.0005622917351996;3.550381660461426;2.845344388089938;1.0;0.0;0.0;0.06202458327459908
17:23:50.166024;0.0269316943802436;0.0005622917351996;3.550381660461426;2.845344388089938;1.0;0.0;0.0;0.06284049456563667
17:23:50.176120;0.0269316943802436;0.0005622917351996;3.550381660461426;2.845344388089938;1.0;0.0;0.0;0.06358770227842964
17:23:50.192288;0.0269316943802436;0.0;3.120411872863769;2.797769376952214;1.0;0.0;0.0;0.06426426869254565
17:23:50.202408;0.0269316943802436;0.0;3.120411872863769;2.797769376952214;1.0;0.0;0.0;0.06486837436851367
17:23:50.212500;0.0269316943802436;0.0;3.120411872863769;2.797769376952214;1.0;0.0;0.0;0.06539837511849667
17:23:50.222631;0.0269316943802436;0.0;3.120411872863769;2.797769376952214;1.0;0.0;0.0;0.06585285780326755
17:23:50.232772;0.025928526210598;-0.100316816964557;2.4310402870178223;2.7568530376039;1.0;0.0;0.0;0.06623064958570503
17:23:50.242924;0.025928526210598;-0.100316816964557;2.4310402870178223;2.7568530376039;1.0;0.0;0.0;0.06653071316037175
17:23:50.253090;0.025928526210598;-0.100316816964557;2.4310402870178223;2.7568530376039;1.0;0.0;0.0;0.06675202152615896
17:23:50.265285;0.025928526210598;-0.100316816964557;2.4310402870178223;2.7568530376039;1.0;0.0;0.0;0.0668936017483412
17:23:50.275879;0.0257299351644387;-0.0198591046159334;2.2224152088165283;2.724459791889398;1.0;0.0;0.0;0.0669547202578581
17:23:50.286020;0.0257299351644387;-0.0198591046159334;2.2224152088165283;2.724459791889398;1.0;0.0;0.0;0.0669350433446494
17:23:50.296107;0.0257299351644387;-0.0198591046159334;2.2224152088165283;2.724459791889398;1.0;0.0;0.0;0.06683473270160813
17:23:50.306924;0.0257299351644387;-0.0198591046159334;2.2224152088165283;2.724459791889398;1.0;0.0;0.0;0.06665452089693925
17:23:50.317473;0.0257299351644387;0.0;2.0349998474121094;2.7005516128316;1.0;0.0;0.0;0.06639577069040516
17:23:50.328059;0.0257299351644387;0.0;2.0349998474121094;2.7005516128316;1.0;0.0;0.0;0.0660604956072154
17:23:50.338585;0.0257299351644387;0.0;2.0349998474121094;2.7005516128316;1.0;0.0;0.0;0.06565133777180694
