Time;Hip_x;Hip_vel;Omega;GP_AO;GP_Model;target_cos;target_sin;target_omega
17:10:41.458925;0.0582006489111013;-0.0031621169021481;0.0024097790308058;-1.551039162054011;0.0043388293124735;-1.0;-1.2246467991473532e-16;0.0
17:10:41.468987;0.0582006489111013;-0.0025296935217185;0.0024526682797021;-1.550971746002836;0.0054507218301296;-1.0;-1.2246467991473532e-16;0.0
17:10:41.479729;0.0582006489111013;-0.0020237548173748;0.0024955084692476;-1.5509030280247922;0.0088520273566246;-1.0;-1.2246467991473532e-16;0.0
17:10:41.490752;0.0582006489111013;-0.0016190038538998;0.00253856342059;-1.5508324639835318;0.0085809389129281;-1.0;-1.2246467991473532e-16;0.0
17:10:41.499919;0.0582006489111013;-0.0012952030831198;0.0025768152472429;-1.5507684061389584;0.0089574614539742;-1.0;-1.2246467991473532e-16;0.0
17:10:41.510030;0.0582006489111013;-0.0010361624664959;0.002613624637436;-1.550705452590143;0.0090134171769022;-1.0;-1.2246467991473532e-16;0.0
17:10:41.520582;0.0582006489111013;-0.0008289299731967;0.0026490767916958;-1.5506435089707145;0.0083695761859416;-1.0;-1.2246467991473532e-16;0.0
17:10:41.531134;0.0582006489111013;-0.0006631439785573;0.0026853807565875;-1.5505786364597225;0.0097224321216344;-1.0;-1.2246467991473532e-16;0.0
17:10:41.542006;0.0582006489111013;-0.0005305151828459;0.0027198075567685;-1.5505156615140392;0.0105167143046855;-1.0;-1.2246467991473532e-16;0.0
17:10:41.551324;0.0582006489111013;-0.0004244121462767;0.0027514877736109;-1.5504563548969656;0.0111333457753062;-1.0;-1.2246467991473532e-16;0.0
17:10:41.562910;0.0582006489111013;-0.0003395297170213;0.0027819327662763;-1.5503980375478703;0.0091783292591571;-1.0;-1.2246467991473532e-16;0.0
17:10:41.572995;0.0582006489111013;-0.0002716237736171;0.0028127794930476;-1.550337521234152;0.0074601010419428;-1.0;-1.2246467991473532e-16;0.0
