Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
14:29:28.176494;-0.029425785;0.069277503;0.019314595;-2.137481401;
14:29:28.187252;-0.029425785;0;0.019765421;-2.136993382;
14:29:28.198553;-0.029425785;0;0.020143202;-2.136519438;
14:29:28.208882;-0.029425785;0;0.020143202;-2.136519438;
14:29:28.219242;-0.028456086;0.070931314;0.020728336;-2.135947357;
14:29:28.229385;-0.028456086;0;0.021206979;-2.13541666;
14:29:28.240918;-0.028456086;0;0.021206979;-2.13541666;
14:29:28.252283;-0.028456086;0;0.021577073;-2.134938976;
14:29:28.263050;-0.028456086;0;0.021893309;-2.134439189;
14:29:28.274103;-0.028456086;0;0.022113092;-2.133972042;
14:29:28.285904;-0.028456086;0;0.022113092;-2.133972042;
14:29:28.296203;-0.028456086;0;0.022228151;-2.133598653;
14:29:28.306280;-0.028456086;0;0.022278345;-2.133275282;
14:29:28.316873;-0.028456086;0;0.02227848;-2.132970046;
14:29:28.326953;-0.027424602;0.079458764;0.022549002;-2.132543741;
14:29:28.339689;-0.027424602;0.079458764;0.022549002;-2.132543741;
14:29:28.349787;-0.028456086;-0.075416992;0.022427641;-2.132296809;
14:29:28.359908;-0.028456086;0;0.022277526;-2.132070166;
14:29:28.370516;-0.028456086;0;0.022066178;-2.131821551;
14:29:28.383092;-0.028456086;0;0.022066178;-2.131821551;
14:29:28.393310;-0.027424602;0.075411065;0.022187999;-2.13145791;
14:29:28.404061;-0.027424602;0;0.022252681;-2.131096189;
14:29:28.414453;-0.027424602;0;0.022257543;-2.13078415;
14:29:28.424801;-0.027424602;0;0.02221889;-2.130512675;
14:29:28.435025;-0.027424602;0;0.02221889;-2.130512675;
14:29:28.446038;-0.027424602;0;0.022139527;-2.130250287;
14:29:28.456640;-0.027424602;0;0.022017118;-2.12999233;
14:29:28.467052;-0.027424602;0;0.021875493;-2.129773596;
14:29:28.477173;-0.027424602;0;0.021875493;-2.129773596;
14:29:28.487421;-0.027424602;0;0.021680434;-2.12953797;
14:29:28.497480;-0.027424602;0;0.021490817;-2.129350248;
14:29:28.507558;-0.027424602;0;0.021490817;-2.129350248;
14:29:28.518364;-0.027424602;0;0.021273277;-2.129166321;
14:29:28.529272;-0.026393072;0.071746683;0.021368524;-2.128812082;
14:29:28.540078;-0.026393072;0;0.021403749;-2.128495698;
14:29:28.551433;-0.026393072;0;0.021403749;-2.128495698;
14:29:28.561701;-0.026393072;0;0.021389623;-2.128204989;
14:29:28.571998;-0.026393072;0;0.021321961;-2.127902215;
14:29:28.582533;-0.026393072;0;0.021217399;-2.127645341;
14:29:28.594058;-0.026393072;0;0.021217399;-2.127645341;
14:29:28.604142;-0.026393072;0;0.021089498;-2.127424863;
14:29:28.615282;-0.026393072;0;0.020866117;-2.127139433;
14:29:28.625352;-0.026393072;0;0.020866117;-2.127139433;
14:29:28.636126;-0.026393072;0;0.020669826;-2.126942026;
14:29:28.646361;-0.026393072;0;0.020460634;-2.126763783;
14:29:28.656824;-0.026393072;0;0.020246877;-2.12660494;
14:29:28.667330;-0.026393072;0;0.020015132;-2.126451947;
14:29:28.682797;-0.026393072;0;0.020015132;-2.126451947;
14:29:28.693283;-0.026393072;0;0.019752816;-2.126296835;
14:29:28.703492;-0.027424602;-0.064753023;0.019075495;-2.126326283;
14:29:28.713760;-0.027424602;0;0.018543025;-2.126342542;
14:29:28.723888;-0.027424602;0;0.018543025;-2.126342542;
14:29:28.734208;-0.027424602;0;0.018047966;-2.126352008;
14:29:28.744336;-0.027424602;0;0.017564031;-2.126355843;
14:29:28.754782;-0.027424602;0;0.017115834;-2.1263545;
14:29:28.764970;-0.027424602;0;0.016675559;-2.126348506;
14:29:28.776671;-0.027424602;0;0.016675559;-2.126348506;
14:29:28.790669;-0.027424602;0;0.016265642;-2.126338702;
14:29:28.800735;-0.027424602;0;0.015852729;-2.126324666;
14:29:28.810869;-0.027424602;0;0.015392183;-2.126304061;
14:29:28.821416;-0.027424602;0;0.015021143;-2.126283662;
14:29:28.833369;-0.027424602;0;0.015021143;-2.126283662;
14:29:28.847601;-0.027424602;0;0.014669187;-2.126261194;
14:29:28.857736;-0.027424602;0;0.014310034;-2.126235163;
14:29:28.867989;-0.027424602;0;0.01396792;-2.126207491;
14:29:28.878875;-0.027424602;0;0.013649259;-2.126179234;
14:29:28.889333;-0.027424602;0;0.013356063;-2.126151162;
14:29:28.901922;-0.027424602;0;0.013356063;-2.126151162;
14:29:28.912056;-0.027424602;0;0.013055947;-2.126120418;
14:29:28.922099;-0.027424602;0;0.012740163;-2.126085933;
14:29:28.934793;-0.027424602;0;0.012473983;-2.126055214;
14:29:28.944898;-0.027424602;0;0.012473983;-2.126055214;
14:29:28.955630;-0.027424602;0;0.012112958;-2.126011226;
14:29:28.965973;-0.027424602;0;0.011839433;-2.125976188;
14:29:28.976275;-0.027424602;0;0.011839433;-2.125976188;
14:29:28.987001;-0.028456086;-0.078958429;0.011286034;-2.126101886;
