Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
17:13:26.487854;0.460411592;-0.490774422;5.695147236;-1.332712988;
17:13:26.497871;0.442263498;-1.115831098;5.651959268;-1.26201653;
17:13:26.508371;0.430754373;-0.691409206;5.600680197;-1.193987235;
17:13:26.520956;0.430754373;-0.691409206;5.600680197;-1.193987235;
17:13:26.531103;0.412123537;-1.134403049;5.547175178;-1.129184225;
17:13:26.541204;0.403886136;-0.524403787;5.490922217;-1.070606553;
17:13:26.552961;0.403886136;-0.524403787;5.490922217;-1.070606553;
17:13:26.563569;0.405857147;0.122458593;5.42464474;-1.015890362;
17:13:26.573943;0.413340491;0.457933635;5.34661258;-0.966887866;
17:13:26.585323;0.413340491;0.457933635;5.34661258;-0.966887866;
17:13:26.596077;0.427426866;0.867186332;5.25617449;-0.925985798;
17:13:26.606456;0.435962241;0.522087174;5.15655423;-0.890675074;
17:13:26.618670;0.435962241;0.522087174;5.15655423;-0.890675074;
17:13:26.628761;0.435531169;-0.026196224;5.053984425;-0.857947466;
17:13:26.639429;0.404514488;-1.844711623;4.965500667;-0.81795229;
17:13:26.652452;0.404514488;-1.844711623;4.965500667;-0.81795229;
17:13:26.663385;0.383306858;-1.219167991;4.884872039;-0.77258781;
17:13:26.673464;0.364054931;-1.170334644;4.818531497;-0.725944399;
17:13:26.685139;0.364054931;-1.170334644;4.818531497;-0.725944399;
17:13:26.695224;0.364054931;0;4.751306406;-0.681910041;
17:13:26.705350;0.356708209;-0.450028148;4.68808547;-0.636470551;
17:13:26.717507;0.356708209;-0.450028148;4.68808547;-0.636470551;
17:13:26.727626;0.334359959;-1.372058243;4.640218591;-0.58443098;
17:13:26.738267;0.317338256;-1.037115373;4.602452945;-0.527461259;
17:13:26.750337;0.317338256;-1.037115373;4.602452945;-0.527461259;
17:13:26.761208;0.27414288;-2.646803986;4.593653586;-0.456810437;
17:13:26.771371;0.226838361;-2.762259796;4.613883221;-0.367833438;
17:13:26.784143;0.226838361;-2.762259796;4.613883221;-0.367833438;
17:13:26.794414;0.206711126;-1.204766374;4.636067105;-0.279452775;
17:13:26.804502;0.18251145;-1.471770176;4.66279595;-0.189615586;
17:13:26.817793;0.18251145;-1.471770176;4.66279595;-0.189615586;
17:13:26.827878;0.16266273;-1.16657407;4.689980817;-0.096428054;
17:13:26.838107;0.148830086;-0.799091526;4.710546741;-0.004751591;
17:13:26.851692;0.148830086;-0.799091526;4.710546741;-0.004751591;
17:13:26.862261;0.111004074;-2.259300287;4.744711673;0.091514714;
17:13:26.872530;0.090065496;-1.305548953;4.774599061;0.182823113;
17:13:26.884654;0.090065496;-1.305548953;4.774599061;0.182823113;
